,blessing_id,keyword_id
989,168,82
990,883,82
991,706,83
992,796,84
993,796,85
994,629,86
995,1139,86
996,1262,86
997,1302,86
998,1339,86
999,1376,86
1000,585,87
1001,1304,88
1002,1311,88
1003,1336,88
1004,1342,88
1005,1354,88
1006,718,89
1007,450,90
1008,718,90
1009,1312,90
1010,155,91
1011,1318,91
1012,913,92
1013,482,93
1014,38,94
1015,611,94
1016,1269,94
1017,1279,94
1018,1301,94
1019,1306,94
1020,706,95
1021,178,96
1022,45,97
1023,168,97
1024,290,97
1025,540,97
1026,1305,97
1027,1313,97
1028,121,98
1029,62,99
1030,189,99
1031,422,99
1032,629,99
1033,798,99
1034,1275,99
1035,1278,99
1036,1305,99
1037,1327,99
1038,969,100
1039,1260,100
1040,1278,100
1041,1292,100
1042,1303,100
1043,1322,100
1044,670,101
1045,672,102
1046,1321,102
1047,144,103
1048,1326,103
1049,706,104
1050,1324,104
1051,1327,104
1052,480,105
1053,668,105
1054,1343,105
1055,1344,105
1056,1355,105
1057,5,106
1058,1036,106
1059,569,107
1060,706,108
1061,554,109
1062,672,109
1063,1139,110
1064,1262,110
1065,5,111
1066,40,111
1067,45,111
1068,62,111
1069,73,111
1070,134,111
1071,162,111
1072,163,111
1073,167,111
1074,175,111
1075,189,111
1076,289,111
1077,399,111
1078,474,111
1079,481,111
1080,482,111
1081,611,111
1082,672,111
1083,706,111
1084,718,111
1085,820,111
1086,952,111
1087,954,111
1088,1036,111
1089,1269,111
1090,1270,111
1091,1271,111
1092,1273,111
1093,1275,111
1094,1277,111
1095,1278,111
1096,1279,111
1097,1289,111
1098,1296,111
1099,1297,111
1100,1301,111
1101,1306,111
1102,1310,111
1103,1330,111
1104,1333,111
1105,1334,111
1106,1336,111
1107,1345,111
1108,1348,111
1109,1376,111
1110,1400,111
1111,520,112
1112,1310,112
1113,50,113
1114,179,113
1115,175,114
1116,1271,114
1117,1297,114
1118,1299,114
1119,1329,114
1120,520,115
1121,895,116
1122,189,117
1123,629,117
1124,1275,117
1125,1304,117
1126,1317,117
1127,1303,118
1128,670,119
1129,1293,119
1130,1296,119
1131,1298,119
1132,1323,119
1133,1346,119
1134,1348,119
1135,1349,119
1136,479,120
1137,905,120
1138,710,121
1139,1095,122
1140,1267,122
1141,1349,122
1142,920,123
1143,1328,123
1144,718,124
1145,167,125
1146,201,126
1147,718,126
1148,1296,126
1149,1340,126
1150,1342,126
1151,1348,126
1152,1349,126
1153,670,127
1154,1356,128
1155,42,129
1156,290,129
1157,445,130
1158,478,130
1159,1176,130
1160,1314,130
1161,1317,130
1162,1324,130
1163,1139,131
1164,1262,131
1165,1263,131
1166,467,132
1167,1320,132
1168,1322,132
1169,1339,132
1170,920,133
1171,1325,133
1172,167,134
1173,320,135
1174,718,135
1175,1324,135
1176,1336,135
1177,1337,135
1178,1365,135
1179,895,136
1180,1292,136
1181,373,137
1182,1335,137
1183,639,138
1184,478,139
1185,639,140
1186,131,141
1187,373,141
1188,445,141
1189,163,142
1190,1285,142
1191,554,143
1192,672,143
1193,479,144
1194,1260,144
1195,969,145
1196,40,146
1197,175,146
1198,445,146
1199,1095,146
1200,1266,146
1201,1267,146
1202,1271,146
1203,1281,146
1204,1297,146
1205,1139,147
1206,1262,147
1207,671,148
1208,121,149
1209,1139,149
1210,1262,149
1211,179,150
1212,915,151
1213,1333,151
1214,474,152
1215,1277,152
1216,121,153
1217,163,153
1218,320,153
1219,1274,153
1220,1277,153
1221,1285,153
1222,1291,153
1223,1327,153
1224,1376,153
1225,639,154
1226,1273,154
1227,163,155
1228,1292,155
1229,1339,155
1230,1095,156
1231,1267,156
1232,1274,156
1233,1338,156
1234,915,157
1235,201,158
1236,961,158
1237,1343,158
1238,1353,158
1239,189,159
1240,1275,159
1241,1328,159
1242,1336,159
1243,42,160
1244,574,160
1245,1328,160
1246,1343,160
1247,1376,160
1248,373,161
1249,629,161
1250,1139,161
1251,1262,161
1252,1176,162
1253,1139,163
1254,1262,163
1255,1291,163
1256,1318,163
1257,1337,163
1258,1327,164
1259,155,165
1260,167,165
1261,668,165
1262,1344,165
1263,118,166
1264,155,166
1265,175,166
1266,467,166
1267,520,166
1268,1095,166
1269,1139,166
1270,1261,166
1271,1262,166
1272,1263,166
1273,1267,166
1274,1268,166
1275,1271,166
1276,1274,166
1277,1284,166
1278,1297,166
1279,1300,166
1280,1315,166
1281,1317,166
1282,1318,166
1283,1320,166
1284,1322,166
1285,1335,166
1286,1337,166
1287,1350,166
1288,467,167
1289,1320,167
1290,1324,168
1291,163,169
1292,1324,169
1293,1333,169
1294,1337,169
1295,450,170
1296,1312,170
1297,1347,170
1298,706,171
1299,167,172
1300,1321,173
1301,706,174
1302,1269,174
1303,1306,174
1304,1333,174
1305,883,175
1306,883,176
1307,1292,176
1308,167,177
1309,1272,178
1310,915,179
1311,189,180
1312,1275,180
1313,40,181
1314,1287,181
1315,1376,181
1316,1133,182
1317,214,183
1318,960,183
1319,1054,183
1320,1099,183
1321,100,184
